Year,Month,Sector,Quantity,UNIT
2025,July,Other,324.1013347,GWh
2025,July,Free of Charge,47.735951,GWh
2025,August,Residential,1562.815092,GWh
2025,August,Business,2003.66474659481,GWh
2025,August,Industrial,899.170428002101,GWh
2025,August,Government & Non-Profit,14.704087,GWh
2025,August,Other,333.922226320961,GWh
2025,August,Free of Charge,47.925562,GWh
2025,September,Residential,1421.992758,GWh
2025,September,Business,2015.81354276788,GWh
2025,September,Industrial,886.970216337988,GWh
2025,September,Government & Non-Profit,13.948003,GWh
2025,September,Other,232.110719649512,GWh
2025,September,Free of Charge,46.131535,GWh
2025,October,Residential,1403.719083,GWh
2025,October,Business,1993.5642082744,GWh
2025,October,Industrial,901.47493955318,GWh
2025,October,Government & Non-Profit,14.084102,GWh
2025,October,Other,255.269033816327,GWh
2025,October,Free of Charge,47.706853,GWh
2025,November,Residential,1234.21287,GWh
2025,November,Business,1834.70734157724,GWh
2025,November,Industrial,858.812653911709,GWh
2025,November,Government & Non-Profit,12.789979,GWh
2025,November,Other,217.903333294004,GWh
2025,November,Free of Charge,45.86875,GWh
2025,December,Residential,1141.64495,GWh
2025,December,Business,1824.63785741408,GWh
2025,December,Industrial,814.982266653564,GWh
2025,December,Government & Non-Profit,12.490502,GWh
2025,December,Other,214.009216436609,GWh
2025,December,Free of Charge,47.111267,GWh
