Year,Month,Sector,Quantity,UNIT
2003,June,Government & Non-Profit,228.568112,GWh
2003,July,Government & Non-Profit,229.533106,GWh
2003,August,Government & Non-Profit,232.475305,GWh
2003,September,Government & Non-Profit,231.276595,GWh
2003,October,Government & Non-Profit,227.180295,GWh
2003,November,Government & Non-Profit,208.932508,GWh
2003,December,Government & Non-Profit,190.611405,GWh
2003,January,Agriculture,19.636697,GWh
2003,February,Agriculture,26.147801,GWh
2003,March,Agriculture,25.139998,GWh
2003,April,Agriculture,22.416649,GWh
2003,May,Agriculture,19.556591,GWh
2003,June,Agriculture,15.619719,GWh
2003,July,Agriculture,18.464063,GWh
2003,August,Agriculture,20.433754,GWh
2003,September,Agriculture,9.606603,GWh
2003,October,Agriculture,14.072119,GWh
2003,November,Agriculture,17.781716,GWh
2003,December,Agriculture,19.003434,GWh
2003,January,Other,34.89957715,GWh
2003,February,Other,33.89298769,GWh
2003,March,Other,37.5721072,GWh
2003,April,Other,36.22432342,GWh
2003,May,Other,40.17164924,GWh
2003,June,Other,38.18361588,GWh
2003,July,Other,36.23746768,GWh
2003,August,Other,39.95919564,GWh
2003,September,Other,40.4428628,GWh
2003,October,Other,41.30200979,GWh
2003,November,Other,40.49390777,GWh
2003,December,Other,43.45088779,GWh
2003,January,Free of Charge,72.36317,GWh
2003,February,Free of Charge,70.013074,GWh
2003,March,Free of Charge,72.894472,GWh
2003,April,Free of Charge,73.378489,GWh
2003,May,Free of Charge,73.116099,GWh
2003,June,Free of Charge,74.675219,GWh
2003,July,Free of Charge,75.455053,GWh
2003,August,Free of Charge,72.80996,GWh
2003,September,Free of Charge,73.436222,GWh
2003,October,Free of Charge,80.06955,GWh
2003,November,Free of Charge,80.384393,GWh
2003,December,Free of Charge,83.439413,GWh
2004,January,Residential,1187.631545,GWh
2004,February,Residential,1139.970126,GWh
2004,March,Residential,1364.66482,GWh
2004,April,Residential,1524.328157,GWh
2004,May,Residential,1510.906787,GWh
2004,June,Residential,1382.552485,GWh
2004,July,Residential,1404.612563,GWh
2004,August,Residential,1385.953092,GWh
2004,September,Residential,1377.746995,GWh
2004,October,Residential,1368.706824,GWh
2004,November,Residential,1342.268271,GWh
2004,December,Residential,1214.355202,GWh
2004,January,Business,558.5711684,GWh
2004,February,Business,543.8293311,GWh
2004,March,Business,629.1479818,GWh
2004,April,Business,661.6921834,GWh
2004,May,Business,668.3083196,GWh
2004,June,Business,621.2514964,GWh
2004,July,Business,659.9832234,GWh
2004,August,Business,658.4269576,GWh
2004,September,Business,628.1519932,GWh
2004,October,Business,632.2807606,GWh
2004,November,Business,637.1471607,GWh
2004,December,Business,594.4530889,GWh
2004,January,Industrial,3477.870187,GWh
2004,February,Industrial,3549.175784,GWh
2004,March,Industrial,3886.066689,GWh
2004,April,Industrial,3648.577695,GWh
2004,May,Industrial,3972.788793,GWh
2004,June,Industrial,3765.362915,GWh
2004,July,Industrial,3942.076221,GWh
2004,August,Industrial,3891.879276,GWh
2004,September,Industrial,3943.063163,GWh
2004,October,Industrial,4106.154068,GWh
2004,November,Industrial,3928.231802,GWh
2004,December,Industrial,3797.967867,GWh
2004,January,Government & Non-Profit,182.68322,GWh
2004,February,Government & Non-Profit,189.774619,GWh
2004,March,Government & Non-Profit,213.303404,GWh
2004,April,Government & Non-Profit,218.481895,GWh
2004,May,Government & Non-Profit,223.616541,GWh
2004,June,Government & Non-Profit,231.936938,GWh
2004,July,Government & Non-Profit,237.617905,GWh
2004,August,Government & Non-Profit,234.504604,GWh
2004,September,Government & Non-Profit,240.947336,GWh
2004,October,Government & Non-Profit,226.091899,GWh
2004,November,Government & Non-Profit,218.773546,GWh
2004,December,Government & Non-Profit,196.733796,GWh
2004,January,Agriculture,27.698104,GWh
2004,February,Agriculture,25.495165,GWh
2004,March,Agriculture,33.288955,GWh
2004,April,Agriculture,29.415242,GWh
2004,May,Agriculture,16.238015,GWh
2004,June,Agriculture,10.102518,GWh
2004,July,Agriculture,20.921656,GWh
2004,August,Agriculture,7.716441,GWh
2004,September,Agriculture,10.976238,GWh
2004,October,Agriculture,24.203817,GWh
2004,November,Agriculture,22.970197,GWh
2004,December,Agriculture,21.73577,GWh
2004,January,Other,41.52950333,GWh
2004,February,Other,45.88352934,GWh
2004,March,Other,51.39430849,GWh
2004,April,Other,52.80281423,GWh
2004,May,Other,52.50731009,GWh
2004,June,Other,51.29169189,GWh
2004,July,Other,56.62720737,GWh
2004,August,Other,56.43939374,GWh
2004,September,Other,60.43080202,GWh
2004,October,Other,61.72871004,GWh
2004,November,Other,62.60040779,GWh
2004,December,Other,59.61445154,GWh
2004,January,Free of Charge,83.333543,GWh
2004,February,Free of Charge,83.53111,GWh
2004,March,Free of Charge,83.828635,GWh
2004,April,Free of Charge,83.249777,GWh
2004,May,Free of Charge,82.87423,GWh
2004,June,Free of Charge,82.159899,GWh
2004,July,Free of Charge,83.019824,GWh
2004,August,Free of Charge,83.233533,GWh
2004,September,Free of Charge,83.035536,GWh
2004,October,Free of Charge,83.320845,GWh
2004,November,Free of Charge,82.163704,GWh
2004,December,Free of Charge,82.237352,GWh
2005,January,Residential,1187.194001,GWh
2005,February,Residential,1254.596061,GWh
2005,March,Residential,1393.256781,GWh
2005,April,Residential,1523.676127,GWh
2005,May,Residential,1634.973487,GWh
2005,June,Residential,1491.902154,GWh
2005,July,Residential,1451.298845,GWh
2005,August,Residential,1413.826506,GWh
2005,September,Residential,1406.2497,GWh
2005,October,Residential,1456.529978,GWh
2005,November,Residential,1361.25691,GWh
2005,December,Residential,1269.762654,GWh
2005,January,Business,586.5347288,GWh
2005,February,Business,606.2285286,GWh
2005,March,Business,673.9841903,GWh
2005,April,Business,691.5942062,GWh
2005,May,Business,737.1523798,GWh
2005,June,Business,710.6055816,GWh
2005,July,Business,704.4137467,GWh
2005,August,Business,702.9461913,GWh
2005,September,Business,674.5942064,GWh
2005,October,Business,688.0573791,GWh
2005,November,Business,670.449444,GWh
2005,December,Business,625.9988118,GWh
2005,January,Industrial,3829.904212,GWh
2005,February,Industrial,3773.407995,GWh
2005,March,Industrial,4356.519703,GWh
2005,April,Industrial,3972.937031,GWh
2005,May,Industrial,4384.334309,GWh
2005,June,Industrial,4208.209622,GWh
2005,July,Industrial,4177.301837,GWh
2005,August,Industrial,4154.966268,GWh
2005,September,Industrial,4165.392003,GWh
2005,October,Industrial,4295.085263,GWh
2005,November,Industrial,4138.149228,GWh
2005,December,Industrial,3961.596596,GWh
2005,January,Government & Non-Profit,187.376189,GWh
2005,February,Government & Non-Profit,209.735853,GWh
2005,March,Government & Non-Profit,226.754048,GWh
2005,April,Government & Non-Profit,216.964213,GWh
2005,May,Government & Non-Profit,240.195669,GWh
2005,June,Government & Non-Profit,251.64323,GWh
2005,July,Government & Non-Profit,241.225528,GWh
2005,August,Government & Non-Profit,230.322916,GWh
2005,September,Government & Non-Profit,256.567203,GWh
2005,October,Government & Non-Profit,224.533512,GWh
2005,November,Government & Non-Profit,215.143874,GWh
2005,December,Government & Non-Profit,196.305949,GWh
2005,January,Agriculture,29.310106,GWh
2005,February,Agriculture,32.946426,GWh
2005,March,Agriculture,36.097487,GWh
2005,April,Agriculture,23.87323,GWh
2005,May,Agriculture,21.929536,GWh
2005,June,Agriculture,16.69163,GWh
2005,July,Agriculture,19.397872,GWh
2005,August,Agriculture,18.296106,GWh
2005,September,Agriculture,10.465815,GWh
2005,October,Agriculture,13.376761,GWh
2005,November,Agriculture,11.497776,GWh
2005,December,Agriculture,15.474702,GWh
2005,January,Other,64.90788122,GWh
2005,February,Other,70.30023185,GWh
2005,March,Other,72.57596439,GWh
2005,April,Other,66.67347208,GWh
2005,May,Other,72.7767641,GWh
2005,June,Other,71.52683685,GWh
2005,July,Other,72.06441525,GWh
2005,August,Other,73.61112426,GWh
2005,September,Other,47.92213535,GWh
2005,October,Other,76.53503353,GWh
2005,November,Other,75.04130566,GWh
2005,December,Other,68.75456047,GWh
2005,January,Free of Charge,92.862445,GWh
2005,February,Free of Charge,82.865755,GWh
2005,March,Free of Charge,86.987048,GWh
2005,April,Free of Charge,89.122881,GWh
2005,May,Free of Charge,87.763397,GWh
2005,June,Free of Charge,88.012753,GWh
2005,July,Free of Charge,86.949283,GWh
2005,August,Free of Charge,87.74911,GWh
2005,September,Free of Charge,89.09732,GWh
2005,October,Free of Charge,93.320333,GWh
2005,November,Free of Charge,91.975614,GWh
2005,December,Free of Charge,93.151599,GWh
2006,January,Residential,1276.373911,GWh
2006,February,Residential,1273.512842,GWh
2006,March,Residential,1502.2071,GWh
2006,April,Residential,1612.139357,GWh
2006,May,Residential,1591.745449,GWh
2006,June,Residential,1524.993792,GWh
2006,July,Residential,1534.098348,GWh
2006,August,Residential,1519.013533,GWh
2006,September,Residential,1500.285161,GWh
2006,October,Residential,1506.786006,GWh
2006,November,Residential,1469.882135,GWh
2006,December,Residential,1457.189034,GWh
2006,January,Business,661.0086599,GWh
2006,February,Business,654.5860238,GWh
2006,March,Business,774.7582199,GWh
2006,April,Business,749.1415287,GWh
2006,May,Business,768.9810484,GWh
2006,June,Business,763.5901147,GWh
2006,July,Business,800.1254469,GWh
2006,August,Business,804.3007129,GWh
2006,September,Business,773.3761742,GWh
2006,October,Business,802.8912978,GWh
2006,November,Business,811.1352936,GWh
2006,December,Business,763.5507835,GWh
2006,January,Industrial,3960.1204,GWh
2006,February,Industrial,4008.977936,GWh
2006,March,Industrial,4592.681787,GWh
2006,April,Industrial,4198.973752,GWh
2006,May,Industrial,4612.235845,GWh
2006,June,Industrial,4473.281906,GWh
2006,July,Industrial,4497.851022,GWh
2006,August,Industrial,4517.768039,GWh
2006,September,Industrial,4470.147421,GWh
2006,October,Industrial,4462.235232,GWh
2006,November,Industrial,4389.582316,GWh
2006,December,Industrial,4140.703875,GWh
2006,January,Government & Non-Profit,192.042875,GWh
2006,February,Government & Non-Profit,200.866785,GWh
2006,March,Government & Non-Profit,238.016613,GWh
2006,April,Government & Non-Profit,224.859643,GWh
2006,May,Government & Non-Profit,223.43823,GWh
2006,June,Government & Non-Profit,247.346801,GWh
2006,July,Government & Non-Profit,250.697778,GWh
2006,August,Government & Non-Profit,253.869496,GWh
2006,September,Government & Non-Profit,271.241036,GWh
2006,October,Government & Non-Profit,232.165415,GWh
2006,November,Government & Non-Profit,233.859332,GWh
2006,December,Government & Non-Profit,235.171467,GWh
2006,January,Agriculture,27.593315,GWh
2006,February,Agriculture,32.848124,GWh
2006,March,Agriculture,35.136667,GWh
2006,April,Agriculture,27.995449,GWh
2006,May,Agriculture,17.774755,GWh
2006,June,Agriculture,15.236818,GWh
2006,July,Agriculture,19.217771,GWh
2006,August,Agriculture,20.125907,GWh
2006,September,Agriculture,10.840956,GWh
2006,October,Agriculture,4.884018,GWh
2006,November,Agriculture,10.012378,GWh
2006,December,Agriculture,18.351515,GWh
2006,January,Other,69.9291128,GWh
2006,February,Other,61.91280961,GWh
2006,March,Other,66.00710617,GWh
2006,April,Other,63.52198101,GWh
2006,May,Other,64.3982735,GWh
2006,June,Other,66.31033124,GWh
2006,July,Other,62.7835983,GWh
2006,August,Other,63.97925497,GWh
2006,September,Other,65.24414983,GWh
2006,October,Other,66.65518239,GWh
2006,November,Other,68.74129808,GWh
2006,December,Other,71.86087494,GWh
2006,January,Free of Charge,98.76105529,GWh
2006,February,Free of Charge,95.16482975,GWh
2006,March,Free of Charge,100.4557054,GWh
2006,April,Free of Charge,98.6889718,GWh
2006,May,Free of Charge,97.40537173,GWh
2006,June,Free of Charge,192.7247373,GWh
2006,July,Free of Charge,99.03007524,GWh
2006,August,Free of Charge,101.3331639,GWh
2006,September,Free of Charge,103.072011,GWh
2006,October,Free of Charge,107.5477813,GWh
2006,November,Free of Charge,115.8258784,GWh
2006,December,Free of Charge,117.8315079,GWh
2007,January,Residential,1307.831955,GWh
2007,February,Residential,1280.219663,GWh
2007,March,Residential,1634.134464,GWh
2007,April,Residential,1697.42867,GWh
2007,May,Residential,1661.22691,GWh
2007,June,Residential,1678.815714,GWh
2007,July,Residential,1620.629666,GWh
2007,August,Residential,1639.233878,GWh
2007,September,Residential,1590.8049,GWh
2007,October,Residential,1590.889228,GWh
2007,November,Residential,1530.483284,GWh
2007,December,Residential,1475.852709,GWh
2007,January,Business,733.887606,GWh
2007,February,Business,705.6010866,GWh
2007,March,Business,869.3363864,GWh
2007,April,Business,854.6721726,GWh
2007,May,Business,844.2646802,GWh
2007,June,Business,879.2038083,GWh
2007,July,Business,869.1426253,GWh
2007,August,Business,876.4653371,GWh
2007,September,Business,859.5031426,GWh
2007,October,Business,845.8704495,GWh
2007,November,Business,803.8599348,GWh
2007,December,Business,845.2879079,GWh
2007,January,Industrial,4240.560181,GWh
2007,February,Industrial,4103.373909,GWh
2007,March,Industrial,4797.254987,GWh
2007,April,Industrial,4320.382596,GWh
2007,May,Industrial,4735.796359,GWh
2007,June,Industrial,4668.123171,GWh
2007,July,Industrial,4714.687897,GWh
2007,August,Industrial,4743.951661,GWh
2007,September,Industrial,4673.352548,GWh
2007,October,Industrial,4751.297235,GWh
2007,November,Industrial,4628.862039,GWh
2007,December,Industrial,4466.780367,GWh
2007,January,Government & Non-Profit,200.913642,GWh
2007,February,Government & Non-Profit,206.387112,GWh
2007,March,Government & Non-Profit,253.884831,GWh
2007,April,Government & Non-Profit,241.574407,GWh
2007,May,Government & Non-Profit,240.304951,GWh
2007,June,Government & Non-Profit,282.055141,GWh
2007,July,Government & Non-Profit,282.637307,GWh
2007,August,Government & Non-Profit,271.779776,GWh
2007,September,Government & Non-Profit,298.768836,GWh
2007,October,Government & Non-Profit,256.795403,GWh
2007,November,Government & Non-Profit,236.95044,GWh
2007,December,Government & Non-Profit,243.032557,GWh
2007,January,Agriculture,31.916677,GWh
2007,February,Agriculture,36.922969,GWh
2007,March,Agriculture,37.62985,GWh
2007,April,Agriculture,33.08263,GWh
2007,May,Agriculture,12.556293,GWh
2007,June,Agriculture,16.453938,GWh
2007,July,Agriculture,27.914618,GWh
2007,August,Agriculture,22.2462,GWh
2007,September,Agriculture,10.72114,GWh
2007,October,Agriculture,8.794073,GWh
2007,November,Agriculture,11.092792,GWh
2007,December,Agriculture,18.434405,GWh
2007,January,Other,56.86884388,GWh
2007,February,Other,57.86784073,GWh
2007,March,Other,64.92803156,GWh
2007,April,Other,60.11800239,GWh
2007,May,Other,59.61654011,GWh
2007,June,Other,60.80775317,GWh
2007,July,Other,58.32507372,GWh
2007,August,Other,61.1134358,GWh
2007,September,Other,62.53931276,GWh
2007,October,Other,64.51915635,GWh
2007,November,Other,66.47416951,GWh
2007,December,Other,61.86280882,GWh
2007,January,Free of Charge,115.10505,GWh
2007,February,Free of Charge,110.201576,GWh
2007,March,Free of Charge,113.574329,GWh
2007,April,Free of Charge,113.656752,GWh
2007,May,Free of Charge,110.128798,GWh
2007,June,Free of Charge,108.57549,GWh
2007,July,Free of Charge,111.57809,GWh
2007,August,Free of Charge,114.949494,GWh
2007,September,Free of Charge,117.924681,GWh
2007,October,Free of Charge,122.227412,GWh
2007,November,Free of Charge,126.910736,GWh
2007,December,Free of Charge,135.5225894,GWh
2008,January,Residential,1457.168688,GWh
2008,February,Residential,1462.440437,GWh
2008,March,Residential,1590.052519,GWh
2008,April,Residential,1788.467092,GWh
2008,May,Residential,1701.025293,GWh
2008,June,Residential,1638.30282,GWh
2008,July,Residential,1688.292186,GWh
2008,August,Residential,1692.784764,GWh
2008,September,Residential,1630.900738,GWh
2008,October,Residential,1733.020107,GWh
2008,November,Residential,1520.748559,GWh
2008,December,Residential,1406.593664,GWh
2008,January,Business,853.6724163,GWh
2008,February,Business,839.4993097,GWh
2008,March,Business,933.5097966,GWh
2008,April,Business,950.7393671,GWh
2008,May,Business,940.5064451,GWh
2008,June,Business,932.9415674,GWh
2008,July,Business,975.7576594,GWh
2008,August,Business,990.4188449,GWh
2008,September,Business,932.1889057,GWh
2008,October,Business,941.698893,GWh
2008,November,Business,861.0985121,GWh
2008,December,Business,808.3510313,GWh
2008,January,Industrial,4517.311675,GWh
2008,February,Industrial,4418.499188,GWh
2008,March,Industrial,4925.348379,GWh
2008,April,Industrial,4473.432045,GWh
2008,May,Industrial,4910.613108,GWh
2008,June,Industrial,4786.714896,GWh
2008,July,Industrial,4919.450817,GWh
2008,August,Industrial,4835.259786,GWh
2008,September,Industrial,4594.786122,GWh
2008,October,Industrial,4604.749432,GWh
2008,November,Industrial,4216.135428,GWh
2008,December,Industrial,3770.410513,GWh
2008,January,Government & Non-Profit,232.476606,GWh
2008,February,Government & Non-Profit,235.775073,GWh
2008,March,Government & Non-Profit,252.321217,GWh
2008,April,Government & Non-Profit,248.785675,GWh
2008,May,Government & Non-Profit,251.721975,GWh
2008,June,Government & Non-Profit,284.094213,GWh
2008,July,Government & Non-Profit,281.807547,GWh
2008,August,Government & Non-Profit,290.670163,GWh
2008,September,Government & Non-Profit,316.309437,GWh
2008,October,Government & Non-Profit,271.458224,GWh
2008,November,Government & Non-Profit,252.050893,GWh
2008,December,Government & Non-Profit,223.307751,GWh
2008,January,Agriculture,35.778718,GWh
2008,February,Agriculture,35.28588,GWh
2008,March,Agriculture,43.276351,GWh
2008,April,Agriculture,38.377554,GWh
2008,May,Agriculture,14.467746,GWh
2008,June,Agriculture,14.900989,GWh
2008,July,Agriculture,26.561025,GWh
2008,August,Agriculture,20.504493,GWh
2008,September,Agriculture,13.86442,GWh
2008,October,Agriculture,11.860464,GWh
2008,November,Agriculture,5.979275,GWh
2008,December,Agriculture,20.59963,GWh
2008,January,Other,56.01541226,GWh
2008,February,Other,59.59288079,GWh
2008,March,Other,63.92249994,GWh
2008,April,Other,63.15645626,GWh
2008,May,Other,62.58444386,GWh
2008,June,Other,65.03887291,GWh
2008,July,Other,67.28548958,GWh
2008,August,Other,67.1202939,GWh
2008,September,Other,66.76398365,GWh
2008,October,Other,127.9250828,GWh
2008,November,Other,125.4080374,GWh
2008,December,Other,112.1928372,GWh
2008,January,Free of Charge,139.532222,GWh
2008,February,Free of Charge,134.9300554,GWh
2008,March,Free of Charge,124.97098,GWh
2008,April,Free of Charge,122.274616,GWh
2008,May,Free of Charge,122.8579,GWh
2008,June,Free of Charge,121.9723312,GWh
2008,July,Free of Charge,126.4394564,GWh
2008,August,Free of Charge,128.439115,GWh
2008,September,Free of Charge,127.473782,GWh
2008,October,Free of Charge,132.2669686,GWh
2008,November,Free of Charge,130.67038,GWh
2008,December,Free of Charge,131.802695,GWh
2009,January,Residential,1423.756721,GWh
2009,February,Residential,1450.144431,GWh
2009,March,Residential,1812.243232,GWh
2009,April,Residential,1846.412719,GWh
2009,May,Residential,1861.300691,GWh
2009,June,Residential,1740.958082,GWh
2009,July,Residential,1775.462046,GWh
2009,August,Residential,1822.949483,GWh
2009,September,Residential,1758.832278,GWh
2009,October,Residential,1788.404125,GWh
2009,November,Residential,1654.373192,GWh
2009,December,Residential,1542.405288,GWh
2009,January,Business,819.2967701,GWh
2009,February,Business,862.1214567,GWh
2009,March,Business,1004.346132,GWh
2009,April,Business,985.3645974,GWh
2009,May,Business,1006.5894,GWh
2009,June,Business,1005.175395,GWh
2009,July,Business,1018.845138,GWh
2009,August,Business,1048.505796,GWh
2009,September,Business,1003.66642,GWh
2009,October,Business,1010.111588,GWh
2009,November,Business,953.8864288,GWh
2009,December,Business,977.9881571,GWh
2009,January,Industrial,3694.85467,GWh
2009,February,Industrial,3801.509147,GWh
2009,March,Industrial,4488.967087,GWh
2009,April,Industrial,4117.660597,GWh
2009,May,Industrial,4600.137112,GWh
2009,June,Industrial,4561.661793,GWh
2009,July,Industrial,4664.754559,GWh
2009,August,Industrial,4756.038391,GWh
2009,September,Industrial,4681.702901,GWh
2009,October,Industrial,4871.402092,GWh
2009,November,Industrial,4637.718307,GWh
2009,December,Industrial,4540.729324,GWh
2009,January,Government & Non-Profit,217.871808,GWh
2009,February,Government & Non-Profit,241.223626,GWh
2009,March,Government & Non-Profit,296.801514,GWh
2009,April,Government & Non-Profit,253.388304,GWh
2009,May,Government & Non-Profit,281.662469,GWh
2009,June,Government & Non-Profit,311.000829,GWh
2009,July,Government & Non-Profit,296.081358,GWh
2009,August,Government & Non-Profit,318.795085,GWh
2009,September,Government & Non-Profit,351.108777,GWh
2009,October,Government & Non-Profit,288.756615,GWh
2009,November,Government & Non-Profit,279.230434,GWh
2009,December,Government & Non-Profit,252.451669,GWh
2009,January,Agriculture,38.06113,GWh
2009,February,Agriculture,44.724893,GWh
2009,March,Agriculture,45.879076,GWh
2009,April,Agriculture,33.134111,GWh
2009,May,Agriculture,20.17442,GWh
2009,June,Agriculture,18.991934,GWh
2009,July,Agriculture,24.069295,GWh
2009,August,Agriculture,25.999077,GWh
2009,September,Agriculture,16.937158,GWh
2009,October,Agriculture,10.158358,GWh
2009,November,Agriculture,12.209803,GWh
2009,December,Agriculture,27.520746,GWh
2009,January,Other,84.04234718,GWh
2009,February,Other,80.12907888,GWh
2009,March,Other,69.69940594,GWh
2009,April,Other,74.28419372,GWh
2009,May,Other,60.92629361,GWh
2009,June,Other,66.72668552,GWh
2009,July,Other,72.18391455,GWh
2009,August,Other,63.24566191,GWh
2009,September,Other,67.72441838,GWh
2009,October,Other,70.98539079,GWh
2009,November,Other,61.15741689,GWh
2009,December,Other,81.64592855,GWh
2009,January,Free of Charge,137.201317,GWh
2009,February,Free of Charge,125.386671,GWh
2009,March,Free of Charge,136.79467,GWh
2009,April,Free of Charge,130.010926,GWh
2009,May,Free of Charge,132.075046,GWh
2009,June,Free of Charge,129.380278,GWh
2009,July,Free of Charge,132.065933,GWh
2009,August,Free of Charge,135.603176,GWh
2009,September,Free of Charge,89.613491,GWh
2009,October,Free of Charge,140.5749083,GWh
2009,November,Free of Charge,139.665285,GWh
2009,December,Free of Charge,142.77226,GWh
2010,January,Residential,1651.433185,GWh
2010,February,Residential,1628.410905,GWh
2010,March,Residential,1947.05952,GWh
2010,April,Residential,2107.885496,GWh
2010,May,Residential,2222.147322,GWh
2010,June,Residential,2003.89836,GWh
2010,July,Residential,1975.685807,GWh
2010,August,Residential,1884.728376,GWh
2010,September,Residential,1828.30911,GWh
2010,October,Residential,1889.376859,GWh
2010,November,Residential,1649.258698,GWh
2010,December,Residential,1712.370765,GWh
2010,January,Business,996.0433344,GWh
2010,February,Business,986.0898991,GWh
2010,March,Business,1113.77198,GWh
2010,April,Business,1134.534376,GWh
2010,May,Business,1166.174889,GWh
2010,June,Business,1112.349939,GWh
2010,July,Business,1204.400084,GWh
2010,August,Business,1094.975525,GWh
2010,September,Business,1088.322348,GWh
2010,October,Business,1064.227484,GWh
2010,November,Business,1000.762142,GWh
2010,December,Business,1047.12954,GWh
2010,January,Industrial,4586.575552,GWh
2010,February,Industrial,4520.165029,GWh
2010,March,Industrial,5258.557091,GWh
